@id,createdAt,history_accidentCount,history_accidents,history_oneOwner,history_ownerCount,history_personalUse,history_usageType,location,online,retailListing_carfaxUrl,retailListing_city,retailListing_cpo,retailListing_dealer,retailListing_miles,retailListing_photoCount,retailListing_price,retailListing_primaryImage,retailListing_state,retailListing_used,retailListing_vdp,retailListing_zip,vehicle_baseInvoice,vehicle_baseMsrp,vehicle_bodyStyle,vehicle_confidence,vehicle_cylinders,vehicle_doors,vehicle_drivetrain,vehicle_engine,vehicle_exteriorColor,vehicle_fuel,vehicle_interiorColor,vehicle_make,vehicle_model,vehicle_seats,vehicle_series,vehicle_squishVin,vehicle_style,vehicle_transmission,vehicle_trim,vehicle_type,vehicle_vin,vehicle_year,vin,wholesaleListing
https://api.auto.dev/listings/2T2HGCEZ6PC023608,2026-03-20 14:07:07,0,False,True,1,True,Personal Use,"[-80.96784, 34.133952]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2HGCEZ6PC023608&partner=FRD_2,Columbia,False,Jim Hudson Lexus Columbia,27215,1,49662,https://retail.photos.vin/2T2HGCEZ6PC023608-1.jpg,SC,True,#3800789397828645605,29203,46998,50265,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),White,Premium Unleaded (Required),Brown,Lexus,NX,5,Luxury 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2HGCEZPC,4dr SUV,Automatic,Luxury,Crossover,2T2HGCEZ6PC023608,2023,2T2HGCEZ6PC023608,
https://api.auto.dev/listings/2T2HGCEZ6PC025052,2026-03-25 00:10:07,0,False,True,1,True,Personal Use,"[-77.160364, 39.11028]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2HGCEZ6PC025052&partner=FRD_2,Rockville,False,Ourisman Lexus,15767,1,44797,https://retail.photos.vin/2T2HGCEZ6PC025052-1.jpg,MD,True,#-4229053841518581459,20855,46998,50265,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),White,Premium Unleaded (Required),Brown,Lexus,NX,5,Luxury 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2HGCEZPC,4dr SUV,Automatic,Luxury,Crossover,2T2HGCEZ6PC025052,2023,2T2HGCEZ6PC025052,
https://api.auto.dev/listings/2T2HGCEZ6RC033042,2026-03-25 11:31:55,0,False,True,1,True,Personal Use,"[-111.994835, 41.180172]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2HGCEZ6RC033042&partner=FRD_2,Riverdale,False,TonyDivinoToyotaScion Used VinSolutions Only,38284,5,46346,https://retail.photos.vin/2T2HGCEZ6RC033042-1.jpg,UT,True,http://details.vast.com/details/cars/ob-48ae10cec45c5264c0c05239af7ac2c3eda678223f9171ac63be6a3107cd3db63b027b96ef83ac88fd6ccb42933d4f3c6bf26f82a637df6dbf6160746a741de2664ab84cade7d0580b242266edf1e059bb02751e5b9bd3d74b2b13ffa908b9b9e1d9220cbcbd9a182bf98018d8759ac961a87c579b900f33d787edb5cd8be4bcde5f4389b1cc2c773ae6b28b499c8f0c7b6ad524e9eb26f1797633f545ec82dae17dfe46c2bf13d50b6d06975724cf63/?pl=82&context=1e0d811633d20dd94c351375e543927eda3d8b1a,84405,46148,49355,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Gray,Premium Unleaded (Required),Red,Lexus,NX,5,350 Luxury 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2HGCEZRC,4dr SUV,Automatic,350 Luxury,Crossover,2T2HGCEZ6RC033042,2024,2T2HGCEZ6RC033042,
https://api.auto.dev/listings/2T2HGCEZ6RC034465,2026-03-18 22:36:24,0,False,True,1,True,Personal Use,"[-76.800979, 39.436599]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2HGCEZ6RC034465&partner=FRD_2,Owings Mills,True,Len Stoler Lexus,12173,1,48000,https://retail.photos.vin/2T2HGCEZ6RC034465-1.jpg,MD,True,#-5379867776620783352,21117,46148,49355,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Green,Premium Unleaded (Required),Black,Lexus,NX,5,350 Luxury 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2HGCEZRC,4dr SUV,Automatic,350 Luxury,Crossover,2T2HGCEZ6RC034465,2024,2T2HGCEZ6RC034465,
https://api.auto.dev/listings/2T2HGCEZ7NC004062,2026-03-27 14:21:36,0,False,True,1,True,Personal Use,"[-83.096703, 40.099026]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2HGCEZ7NC004062&partner=FRD_2,Dublin,False,Germain Lexus of Dublin,20604,1,43995,https://retail.photos.vin/2T2HGCEZ7NC004062-1.jpg,OH,True,#-308824984634440770,43017,46189,49400,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Silver,Premium Unleaded (Required),Brown,Lexus,NX,5,Luxury 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2HGCEZNC,4dr SUV,Automatic,Luxury,Crossover,2T2HGCEZ7NC004062,2022,2T2HGCEZ7NC004062,
https://api.auto.dev/listings/2T2HGCEZ7PC020717,2026-02-24 09:12:55,0,False,True,1,True,Personal Use,"[-81.787968, 41.418525]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2HGCEZ7PC020717&partner=FRD_2,Brook Park,False,Lexus of Cleveland,29993,1,41836,https://retail.photos.vin/2T2HGCEZ7PC020717-1.jpg,OH,True,#-633054608219932711,44142,46998,50265,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Black,Premium Unleaded (Required),Black,Lexus,NX,5,Luxury 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2HGCEZPC,4dr SUV,Automatic,Luxury,Crossover,2T2HGCEZ7PC020717,2023,2T2HGCEZ7PC020717,
https://api.auto.dev/listings/2T2HGCEZ7PC021186,2026-03-27 14:21:36,0,False,True,1,True,Personal Use,"[-96.830827, 32.835247]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2HGCEZ7PC021186&partner=FRD_2,Dallas,True,Sewell Lexus of Dallas,29862,1,47998,https://retail.photos.vin/2T2HGCEZ7PC021186-1.jpg,TX,True,#4415329852537037918,75209,46998,50265,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Gray,Premium Unleaded (Required),Tan,Lexus,NX,5,Luxury 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2HGCEZPC,4dr SUV,Automatic,Luxury,Crossover,2T2HGCEZ7PC021186,2023,2T2HGCEZ7PC021186,
https://api.auto.dev/listings/2T2HGCEZ7RC032434,2026-01-13 09:08:39,0,False,True,1,True,Personal Use,"[-88.084713, 42.049027]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2HGCEZ7RC032434&partner=FRD_2,Schaumburg,False,Zeigler Chrysler Dodge Jeep Ram Schaumburg,21931,38,44977,https://retail.photos.vin/2T2HGCEZ7RC032434-1.jpg,IL,True,http://details.vast.com/details/cars/ob-48ae10cec45c5264c0c05239af7ac2c3eda678223f9171ac63be6a3107cd3db63b027b96ef83ac88fd6ccb42933d4f3c6bf26f82a637df6dbf6160746a741de23875fef608a82ad3153ed7b3452f49ddab4166dd603501b8069001002891af97a0315a2684ed76c4f7141c3dc31b676472ab5adf0b5a24afdd10a46db7fc1ac0fb7f16011f22412ebedeee38685f0721f74c31246e538ff42db94d2ceb09e6950fb15e40f90d9a2a0fa486f173a58cc4/?pl=41&context=1e0d811633d20dd94c351375e543927eda3d8b1a,60195,46148,49355,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Gray,Premium Unleaded (Required),Black,Lexus,NX,5,350 Luxury 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2HGCEZRC,4dr SUV,Automatic,350 Luxury,Crossover,2T2HGCEZ7RC032434,2024,2T2HGCEZ7RC032434,
https://api.auto.dev/listings/2T2AGCEZ6RC042664,2026-03-06 11:31:12,0,False,True,1,True,Personal Use,"[-83.079834, 40.112207]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2AGCEZ6RC042664&partner=FRD_2,Columbus,False,Bob-Boyd Lincoln of Columbus,13195,1,41985,https://retail.photos.vin/2T2AGCEZ6RC042664-1.jpg,OH,True,#2329357332771015254,43235,40405,43215,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Gray,Premium Unleaded (Required),Black,Lexus,NX,5,350 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2AGCEZRC,4dr SUV,Automatic,350,Crossover,2T2AGCEZ6RC042664,2024,2T2AGCEZ6RC042664,
https://api.auto.dev/listings/2T2AGCEZ0RC034978,2026-03-11 00:11:26,0,False,True,1,True,Personal Use,"[-117.797594, 33.727104]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2AGCEZ0RC034978&partner=FRD_2,Tustin,True,Tustin Lexus,41281,1,37817,https://retail.photos.vin/2T2AGCEZ0RC034978-1.jpg,CA,True,#-7120860315082346065,92782,40405,43215,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Black,Premium Unleaded (Required),Red,Lexus,NX,5,350 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2AGCEZRC,4dr SUV,Automatic,350,Crossover,2T2AGCEZ0RC034978,2024,2T2AGCEZ0RC034978,
https://api.auto.dev/listings/2T2AGCEZ0RC056222,2026-03-18 09:14:22,0,False,True,1,True,Personal Use,"[-71.171374, 42.36424]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2AGCEZ0RC056222&partner=FRD_2,Watertown,True,Lexus of Watertown,30515,1,39775,https://retail.photos.vin/2T2AGCEZ0RC056222-1.jpg,MA,True,#9206010702421516592,02472,40405,43215,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Black,Premium Unleaded (Required),Brown,Lexus,NX,5,350 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2AGCEZRC,4dr SUV,Automatic,350,Crossover,2T2AGCEZ0RC056222,2024,2T2AGCEZ0RC056222,
https://api.auto.dev/listings/2T2AGCEZ0TC108553,2026-03-27 23:32:26,0,False,True,1,True,Personal Use,"[-76.478691, 39.019674]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2AGCEZ0TC108553&partner=FRD_2,Annapolis,False,Sheehy Lexus of Annapolis,5237,48,46994,https://retail.photos.vin/2T2AGCEZ0TC108553-1.jpg,MD,True,http://details.vast.com/details/cars/ob-48ae10cec45c5264c0c05239af7ac2c3eda678223f9171ac63be6a3107cd3db63b027b96ef83ac88fd6ccb42933d4f3c6bf26f82a637df6dbf6160746a741de2d203b9b4f0a049a1ab971c7c3c82f54ceeeae8fb508bacbfcba1b7db9d9dbb569ab9160d56cd12ef117fd2423769c78272d78af2d89efca6f6254cebca60f8e7de5f4389b1cc2c773ae6b28b499c8f0c7b6ad524e9eb26f1797633f545ec82dae17dfe46c2bf13d50b6d06975724cf63/?pl=6&context=1e0d811633d20dd94c351375e543927eda3d8b1a,21409,42473,45425,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Silver,Premium Unleaded (Required),Brown,Lexus,NX,5,350 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2AGCEZTC,4dr SUV,Automatic,350,Crossover,2T2AGCEZ0TC108553,2026,2T2AGCEZ0TC108553,
https://api.auto.dev/listings/2T2AGCEZ1RC034052,2026-02-26 09:59:04,0,False,True,1,True,Personal Use,"[-118.328312, 33.800033]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2AGCEZ1RC034052&partner=FRD_2,Torrance,True,South Bay Lexus,41935,1,38800,https://retail.photos.vin/2T2AGCEZ1RC034052-1.jpg,CA,True,#1984108488825404774,90505,40405,43215,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Black,Premium Unleaded (Required),Brown,Lexus,NX,5,350 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2AGCEZRC,4dr SUV,Automatic,350,Crossover,2T2AGCEZ1RC034052,2024,2T2AGCEZ1RC034052,
https://api.auto.dev/listings/2T2AGCEZ1SC067462,2026-03-10 09:13:25,0,False,True,1,,Corporate Use,"[-81.488095, 40.978989]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2AGCEZ1SC067462&partner=FRD_2,Akron,False,Lexus of Akron Canton,19918,1,42590,https://retail.photos.vin/2T2AGCEZ1SC067462-1.jpg,OH,True,#812718911153032825,44312,41819,44725,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Black,Premium Unleaded (Required),Red,Lexus,NX,5,350 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2AGCEZSC,4dr SUV,Automatic,350,Crossover,2T2AGCEZ1SC067462,2025,2T2AGCEZ1SC067462,
https://api.auto.dev/listings/2T2AGCEZ1SC080485,2026-03-18 22:45:01,0,False,True,1,True,Personal Use,"[-75.553682, 40.587176]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2AGCEZ1SC080485&partner=FRD_2,Allentown,True,Lexus of Lehigh Valley,41967,32,39748,https://retail.photos.vin/2T2AGCEZ1SC080485-1.jpg,PA,True,http://details.vast.com/details/cars/ob-48ae10cec45c5264c0c05239af7ac2c3eda678223f9171ac63be6a3107cd3db63b027b96ef83ac88fd6ccb42933d4f3c6bf26f82a637df6dbf6160746a741de2947e618cb0c8054efbaa46c3ced5fe613492c1ec691927e046b15b1c2c725f389a4f0e447cdf8258004ee603f899afccdafd7703befe0164ec634285dbbb5114fb7f16011f22412ebedeee38685f0721f74c31246e538ff42db94d2ceb09e6950fb15e40f90d9a2a0fa486f173a58cc4/?pl=68&context=1e0d811633d20dd94c351375e543927eda3d8b1a,18104,41819,44725,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),White,Premium Unleaded (Required),Red,Lexus,NX,5,350 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2AGCEZSC,4dr SUV,Automatic,350,Crossover,2T2AGCEZ1SC080485,2025,2T2AGCEZ1SC080485,
https://api.auto.dev/listings/2T2AGCEZ1SC087033,2026-03-21 13:59:17,1,True,True,1,,Corporate Use,"[-87.960194, 41.810454]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2AGCEZ1SC087033&partner=FRD_2,Westmont,False,McGrath Lexus of Westmont,6656,1,44988,https://retail.photos.vin/2T2AGCEZ1SC087033-1.jpg,IL,True,#4478813401654933670,60559,41819,44725,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Gray,Premium Unleaded (Required),Red,Lexus,NX,5,350 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2AGCEZSC,4dr SUV,Automatic,350,Crossover,2T2AGCEZ1SC087033,2025,2T2AGCEZ1SC087033,
https://api.auto.dev/listings/2T2AGCEZ1TC096400,2026-03-05 09:12:36,0,False,True,1,,Lease Use,"[-87.960194, 41.810454]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2AGCEZ1TC096400&partner=FRD_2,Westmont,True,McGrath Lexus of Westmont,55,1,48447,https://retail.photos.vin/2T2AGCEZ1TC096400-1.jpg,IL,True,#5592470875781489670,60559,42473,45425,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Blue,Premium Unleaded (Required),Black,Lexus,NX,5,350 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2AGCEZTC,4dr SUV,Automatic,350,Crossover,2T2AGCEZ1TC096400,2026,2T2AGCEZ1TC096400,
https://api.auto.dev/listings/2T2AGCEZ1TC097255,2026-02-18 10:40:07,0,False,False,0,,Vehicle Use,"[-73.624662, 41.021813]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2AGCEZ1TC097255&partner=FRD_2,Greenwich,False,DARCARS Lexus of Greenwich,5219,1,45000,https://retail.photos.vin/2T2AGCEZ1TC097255-1.jpg,CT,True,#4985284423393269154,06830,42473,45425,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Gray,Premium Unleaded (Required),Unspecified,Lexus,NX,5,350 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2AGCEZTC,4dr SUV,Automatic,350,Crossover,2T2AGCEZ1TC097255,2026,2T2AGCEZ1TC097255,
https://api.auto.dev/listings/2T2AGCEZ7SC087229,2026-03-28 02:31:06,0,False,True,1,,Corporate Use,"[-87.658317, 41.903583]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2AGCEZ7SC087229&partner=FRD_2,Chicago,False,McGrath Lexus of Chicago,7800,1,44488,https://retail.photos.vin/2T2AGCEZ7SC087229-1.jpg,IL,True,#-3275022698448838834,60642,41819,44725,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Bronze,Premium Unleaded (Required),Brown,Lexus,NX,5,350 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2AGCEZSC,4dr SUV,Automatic,350,Crossover,2T2AGCEZ7SC087229,2025,2T2AGCEZ7SC087229,
https://api.auto.dev/listings/2T2GDCAZ4RC013639,2026-02-27 20:40:15,0,False,True,1,True,Personal Use,"[-84.128598, 35.908453]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GDCAZ4RC013639&partner=FRD_2,Knoxville,False,Lexus of Knoxville,40373,1,37817,https://retail.photos.vin/2T2GDCAZ4RC013639-1.jpg,TN,True,#5431876637465990604,37922,39742,42505,SUV,0.995,4,4,FWD,2.5L 4Cyl regular unleaded,Silver,Regular Unleaded,Red,Lexus,NX,5,250 Premium 4dr SUV (2.5L 4cyl 8A),2T2GDCAZRC,4dr SUV,Automatic,250 Premium,Crossover,2T2GDCAZ4RC013639,2024,2T2GDCAZ4RC013639,
https://api.auto.dev/listings/2T2GDCAZ4RC015326,2026-03-16 10:40:31,0,False,False,2,True,Personal Use,"[-80.321107, 25.671903]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GDCAZ4RC015326&partner=FRD_2,Miami,False,Kendall Toyota,34172,1,36592,https://retail.photos.vin/2T2GDCAZ4RC015326-1.jpg,FL,True,#-3093127482367191087,33156,39742,42505,SUV,0.995,4,4,FWD,2.5L 4Cyl regular unleaded,Silver,Regular Unleaded,Red,Lexus,NX,5,250 Premium 4dr SUV (2.5L 4cyl 8A),2T2GDCAZRC,4dr SUV,Automatic,250 Premium,Crossover,2T2GDCAZ4RC015326,2024,2T2GDCAZ4RC015326,
https://api.auto.dev/listings/2T2GDCAZ4SC016305,2026-03-04 04:50:04,0,False,True,1,True,Personal Use,"[-95.547033, 29.67055]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GDCAZ4SC016305&partner=FRD_2,Houston,False,Lexus of Southwest Houston,27483,1,41995,https://retail.photos.vin/2T2GDCAZ4SC016305-1.jpg,TX,True,#59398817275936281,77074,40103,42890,SUV,0.995,4,4,FWD,2.5L 4Cyl regular unleaded,White,Regular Unleaded,Red,Lexus,NX,5,250 Premium 4dr SUV (2.5L 4cyl 8A),2T2GDCAZSC,4dr SUV,Automatic,250 Premium,Crossover,2T2GDCAZ4SC016305,2025,2T2GDCAZ4SC016305,
https://api.auto.dev/listings/2T2GDCAZ4SC016384,2026-03-04 01:29:02,0,False,True,1,True,Personal Use,"[-84.128598, 35.908453]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GDCAZ4SC016384&partner=FRD_2,Knoxville,False,Lexus of Knoxville,35939,1,39935,https://retail.photos.vin/2T2GDCAZ4SC016384-1.jpg,TN,True,#-637518390490949581,37922,40103,42890,SUV,0.995,4,4,FWD,2.5L 4Cyl regular unleaded,Bronze,Regular Unleaded,Brown,Lexus,NX,5,250 Premium 4dr SUV (2.5L 4cyl 8A),2T2GDCAZSC,4dr SUV,Automatic,250 Premium,Crossover,2T2GDCAZ4SC016384,2025,2T2GDCAZ4SC016384,
https://api.auto.dev/listings/2T2GDCAZ4SC026218,2026-03-14 22:54:49,0,False,True,1,,Corporate Use,"[-95.157968, 29.556349]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GDCAZ4SC026218&partner=FRD_2,Friendswood,False,Lexus of Clear Lake,9273,1,43995,https://retail.photos.vin/2T2GDCAZ4SC026218-1.jpg,TX,True,#-8764048618748176887,77546,40103,42890,SUV,0.995,4,4,FWD,2.5L 4Cyl regular unleaded,White,Regular Unleaded,Brown,Lexus,NX,5,250 Premium 4dr SUV (2.5L 4cyl 8A),2T2GDCAZSC,4dr SUV,Automatic,250 Premium,Crossover,2T2GDCAZ4SC026218,2025,2T2GDCAZ4SC026218,
https://api.auto.dev/listings/2T2GDCAZ4SC028910,2026-03-22 11:16:22,0,False,True,1,,Corporate Use,"[-84.51881, 33.566142]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GDCAZ4SC028910&partner=FRD_2,Union City,False,Butler Lexus of South Atlanta,10251,1,43794,https://retail.photos.vin/2T2GDCAZ4SC028910-1.jpg,GA,True,#6703158914916088930,30291,40103,42890,SUV,0.995,4,4,FWD,2.5L 4Cyl regular unleaded,Gray,Regular Unleaded,Black,Lexus,NX,5,250 Premium 4dr SUV (2.5L 4cyl 8A),2T2GDCAZSC,4dr SUV,Automatic,250 Premium,Crossover,2T2GDCAZ4SC028910,2025,2T2GDCAZ4SC028910,
https://api.auto.dev/listings/2T2GDCAZ5RC007798,2026-03-18 22:38:49,1,True,True,1,True,Personal Use,"[-84.11859, 33.961841]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GDCAZ5RC007798&partner=FRD_2,Duluth,False,Autoplex Atlanta,22230,47,39950,https://retail.photos.vin/2T2GDCAZ5RC007798-1.jpg,GA,True,http://details.vast.com/details/cars/ob-48ae10cec45c5264c0c05239af7ac2c3eda678223f9171ac63be6a3107cd3db63b027b96ef83ac88fd6ccb42933d4f3c6bf26f82a637df6dbf6160746a741de2d76a56dcfe6d9d9ab3a1415bed28dc8132d2d40a3c629127c502c86d9ae5387efba0d59a025fe891d495ed335a7ea91172ab5adf0b5a24afdd10a46db7fc1ac0fb7f16011f22412ebedeee38685f0721f74c31246e538ff42db94d2ceb09e6950fb15e40f90d9a2a0fa486f173a58cc4/?pl=11&context=1e0d811633d20dd94c351375e543927eda3d8b1a,30096,39742,42505,SUV,0.995,4,4,FWD,2.5L 4Cyl regular unleaded,Silver,Regular Unleaded,Red,Lexus,NX,5,250 Premium 4dr SUV (2.5L 4cyl 8A),2T2GDCAZRC,4dr SUV,Automatic,250 Premium,Crossover,2T2GDCAZ5RC007798,2024,2T2GDCAZ5RC007798,
https://api.auto.dev/listings/2T2GDCAZ5RC008062,2026-03-06 00:30:25,0,False,True,1,True,Personal Use,"[-115.02494, 36.045474]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GDCAZ5RC008062&partner=FRD_2,Henderson,False,Mercedes-Benz of Henderson,19526,1,39992,https://retail.photos.vin/2T2GDCAZ5RC008062-1.jpg,NV,True,#7691895463431637042,89014,39742,42505,SUV,0.995,4,4,FWD,2.5L 4Cyl regular unleaded,Silver,Regular Unleaded,Black,Lexus,NX,5,250 Premium 4dr SUV (2.5L 4cyl 8A),2T2GDCAZRC,4dr SUV,Automatic,250 Premium,Crossover,2T2GDCAZ5RC008062,2024,2T2GDCAZ5RC008062,
https://api.auto.dev/listings/2T2GDCAZ5RC008675,2026-03-04 11:10:15,0,False,True,1,True,Personal Use,"[-80.321107, 25.671903]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GDCAZ5RC008675&partner=FRD_2,Miami,False,Lexus of Kendall,31349,1,38056,https://retail.photos.vin/2T2GDCAZ5RC008675-1.jpg,FL,True,#3972884658638930396,33156,39742,42505,SUV,0.995,4,4,FWD,2.5L 4Cyl regular unleaded,Black,Regular Unleaded,Black,Lexus,NX,5,250 Premium 4dr SUV (2.5L 4cyl 8A),2T2GDCAZRC,4dr SUV,Automatic,250 Premium,Crossover,2T2GDCAZ5RC008675,2024,2T2GDCAZ5RC008675,
https://api.auto.dev/listings/2T2GDCAZ5SC019536,2026-03-22 14:06:49,1,True,True,1,True,Personal Use,"[-84.758774, 33.921589]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GDCAZ5SC019536&partner=FRD_2,Dallas,False,Hardy Superstore,7224,1,44995,https://retail.photos.vin/2T2GDCAZ5SC019536-1.jpg,GA,True,#5084284554752409215,30157,40103,42890,SUV,0.995,4,4,FWD,2.5L 4Cyl regular unleaded,Gray,Regular Unleaded,Unspecified,Lexus,NX,5,250 Premium 4dr SUV (2.5L 4cyl 8A),2T2GDCAZSC,4dr SUV,Automatic,250 Premium,Crossover,2T2GDCAZ5SC019536,2025,2T2GDCAZ5SC019536,
https://api.auto.dev/listings/2T2GDCAZ5SC022663,2026-01-18 09:09:47,0,False,True,1,True,Personal Use,"[-86.10555, 39.600641]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GDCAZ5SC022663&partner=FRD_2,Greenwood,False,Lockhart Cadillac Greenwood,15795,1,40850,https://retail.photos.vin/2T2GDCAZ5SC022663-1.jpg,IN,True,#-4820749694943064780,46143,40103,42890,SUV,0.995,4,4,FWD,2.5L 4Cyl regular unleaded,Red,Regular Unleaded,Black,Lexus,NX,5,250 Premium 4dr SUV (2.5L 4cyl 8A),2T2GDCAZSC,4dr SUV,Automatic,250 Premium,Crossover,2T2GDCAZ5SC022663,2025,2T2GDCAZ5SC022663,
https://api.auto.dev/listings/2T2GDCAZ5SC027670,2026-03-20 11:18:49,0,False,True,1,,Corporate Use,"[-84.51881, 33.566142]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GDCAZ5SC027670&partner=FRD_2,Union City,False,Butler Lexus of South Atlanta,13557,1,43899,https://retail.photos.vin/2T2GDCAZ5SC027670-1.jpg,GA,True,#4928258300405553215,30291,40103,42890,SUV,0.995,4,4,FWD,2.5L 4Cyl regular unleaded,Gray,Regular Unleaded,Brown,Lexus,NX,5,250 Premium 4dr SUV (2.5L 4cyl 8A),2T2GDCAZSC,4dr SUV,Automatic,250 Premium,Crossover,2T2GDCAZ5SC027670,2025,2T2GDCAZ5SC027670,
https://api.auto.dev/listings/2T2GDCEZ6SC005834,2026-01-14 09:28:39,0,False,True,1,True,Personal Use,"[-121.97342, 37.32308]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GDCEZ6SC005834&partner=FRD_2,San Jose,False,Stevens Creek Chrysler Jeep Dodge Ram,28454,1,39991,https://retail.photos.vin/2T2GDCEZ6SC005834-1.jpg,CA,True,#-4588310196019078198,95129,41599,44490,SUV,0.995,4,4,AWD,2.5L 4Cyl regular unleaded,Black,Regular Unleaded,Black,Lexus,NX,5,250 Premium 4dr SUV AWD (2.5L 4cyl 8A),2T2GDCEZSC,4dr SUV,Automatic,250 Premium,Crossover,2T2GDCEZ6SC005834,2025,2T2GDCEZ6SC005834,
